pid,label
51843,0.001403
51844,0.001667
51845,0.023088
51846,0.001573
51855,0.011897
51858,0.002194
51861,0.000425
51863,0.002245
51866,0.000582
51867,0.014016
51868,0.085226
51869,0.002859
51876,0.004996
51881,0.004234
51883,0.005996
51885,0.000654
51888,0.003272
51889,0.153375
51891,0.002921
51892,0.001922
51894,0.00201
51895,0.007061
51896,0.003314
51899,0.01031
51925,0.007836
51929,0.009229
51930,0.002457
51931,0.039825
51932,0.00545
51933,0.226462
51934,0.00061
51938,0.002744
51950,0.005285
51953,0.005207
51954,0.005316
51956,0.053836
51959,0.000162
51990,0.228959
51991,0.029483
51999,0.012409
52003,0.000687
52006,0.000167
52013,0.002132
52022,0.001679
52023,0.016828
52025,0.004612
52027,0.002086
52028,0.002682
52030,0.063659
52036,0.007266
52038,0.000224
52058,0.005139
52059,0.001466
52063,0.356069
52082,0.024526
52084,0.243433
52087,0.003061
52088,0.010041
52089,0.002814
52090,0.004129
52091,0.002714
52092,0.009858
52096,0.000302
52099,0.000912
52110,0.068925
52115,0.00065
52116,0.001674
52117,0.025575
52120,0.00022
52141,0.02117
52145,0.023948
52146,0.004627
52147,0.022309
52149,0.000395
52160,0.009353
52167,0.001049
52170,0.002683
52175,0.011333
52185,0.000916
52188,0.050118
52195,0.017142
52202,0.00409
52208,0.000817
52209,0.002498
52213,0.000926
52215,0.000979
52216,0.000931
52218,0.001546
52220,0.007513
52221,0.001055
52230,0.000907
52239,0.00022
52240,0.006869
52242,0.000851
52247,0.002522
52248,0.007311
52252,0.005462
52255,0.013234
52257,0.001484
52258,0.039183
52259,0.001258
52260,0.001325
52261,0.014298
52262,0.000686
52265,0.001082
52266,0.007599
52268,0.007853
52269,0.001513
52273,0.000993
52275,0.002268
52276,0.020592
52279,0.007299
52280,0.001756
52281,0.015344
52282,0.237016
52286,0.358544
52288,0.009453
52289,0.002742
52290,0.008176
52293,0.0002
52294,0.031589
52298,0.000177
52301,0.002284
52307,0.004133
52308,0.00106
52312,0.001659
52315,0.002704
52318,0.011069
52319,0.002811
52321,0.001238
52325,0.012452
52328,0.014714
52330,0.005989
52333,0.005758
52335,0.005417
52336,0.000426
52341,0.004135
52343,0.010492
52344,0.000617
52346,0.003289
52348,0.00041
52351,0.002904
52353,0.001645
52356,0.021193
52357,0.02093
52359,0.011042
52371,0.005626
52374,0.016498
52376,0.079311
52382,0.006091
52384,0.000852
52386,0.000498
52389,0.014822
52391,0.000124
52394,0.004049
52406,0.000179
52407,3.7e-05
52412,0.000764
52423,0.000455
52436,0.000868
52444,0.042514
52458,0.000827
52461,0.000408
52462,0.000684
65428,0.010145
65429,0.010456
65430,0.005154
65431,0.001046
65432,0.001132
65433,0.001422
65434,0.008394
65435,0.002055
65436,0.028448
65437,0.002044
65438,0.020882
65439,0.001935
65440,0.002907
65441,0.002161
65442,0.029865
65444,0.003672
65445,0.132183
65446,0.002119
65448,0.006091
65449,0.003356
65450,0.053671
65451,0.034195
65453,0.002353
65454,0.019305
65455,0.017893
65456,0.043302
65457,0.036768
65459,0.051807
65460,0.005493
65461,0.004857
65462,0.003885
65463,0.001946
65464,0.001376
65465,0.001024
65466,0.008031
65468,0.001146
65471,0.000599
65472,0.000495
65474,0.010251
65475,0.001674
65476,0.008087
65478,0.000248
65479,0.333721
65480,0.004461
65481,0.046186
65483,0.009878
65484,0.847672
65486,0.00298
65487,0.028023
65488,0.004181
65492,0.339965
65493,0.100411
65494,0.015569
65496,0.006904
65497,0.234202
65500,0.037279
65501,0.153862
65502,0.002089
65504,0.004596
65505,0.000999
65506,0.018037
65507,0.011405
65508,0.000721
65509,0.003054
65510,0.005253
65511,0.002007
65512,0.004775
65513,0.001003
65514,0.005172
65517,0.009552
65518,0.002711
65519,0.094696
65520,0.007607
65521,0.001986
65525,0.002597
65527,0.003357
65528,0.002235
65529,0.01917
65530,0.086544
65531,0.711877
65532,0.000501
65533,0.001439
65534,0.014548
65535,0.003512
65536,0.009481
65537,0.001006
65538,0.000893
65539,0.00185
65540,0.00228
65541,0.008768
65542,0.000888
65543,0.013685
65544,0.005664
65546,0.002383
65547,0.055102
65551,0.001713
65552,0.001585
65553,0.002866
65556,0.001523
65557,0.007748
65558,0.00235
65559,0.001388
65560,0.008114
65562,0.001574
65563,0.445679
65564,0.002291
65565,0.070995
65567,0.006269
65568,0.00245
65570,0.05476
65571,0.007664
65573,0.000365
65576,0.000558
65577,0.004878
65578,0.297222
65579,0.632822
65580,0.687505
65581,0.013588
65582,0.004019
65583,0.143757
65584,0.025137
65586,0.015529
65587,0.013142
65588,0.000697
65589,0.172855
65590,0.006765
65591,0.000745
65592,2.1e-05
65593,0.002502
65594,0.068613
65595,0.001456
65596,0.30185
65597,0.000421
65599,0.000416
65600,0.010052
65601,0.012147
65602,0.010507
65603,0.019332
65604,4.6e-05
65605,0.006933
65606,0.000964
65607,0.000895
65608,0.007949
65609,0.001193
65610,0.032295
65612,0.000971
65613,0.001943
65614,0.00049
65615,0.001068
65618,0.000854
65621,0.000165
65622,0.000858
65623,0.001868
65625,0.001357
65626,0.003036
65628,0.028577
65629,0.001786
65632,0.009067
65633,0.143645
65634,0.001497
65635,0.002941
65636,0.016285
65637,0.002834
65638,0.00258
65640,0.040402
65642,0.000796
65645,0.004288
65646,0.007583
65649,0.007503
65650,0.004684
65652,0.002482
65653,0.029153
65654,0.01422
65655,0.08025
65656,0.010819
65657,0.005416
65658,0.102994
65659,0.007973
65662,0.043722
65663,0.796118
65664,0.001372
65665,0.00125
65667,0.013296
65668,0.072639
65669,0.017717
65670,0.00249
65671,0.000685
65672,0.001914
65674,0.240977
65675,0.180719
65677,0.001343
65679,0.025203
65681,0.000764
65682,0.002621
65683,0.002855
65685,0.00078
65687,0.007721
65691,0.000109
65692,0.339699
65693,0.003593
65694,0.001224
65695,0.002391
65696,0.000913
65697,0.001977
65698,0.002108
65699,0.003553
65700,0.027224
65701,0.13728
65702,0.003104
65703,0.003796
65704,0.06138
65705,0.00158
65706,0.002327
65707,0.002586
65708,0.002469
65710,0.003684
65711,0.005753
65712,0.002215
65713,0.007515
65714,0.310608
65716,0.062998
65718,0.006792
65719,0.00316
65720,0.247724
65721,0.001836
65723,0.000881
65724,0.001657
65726,0.009961
65727,0.33958
65728,0.033416
65730,0.004906
65731,0.135303
65732,0.0012
65733,0.002109
65734,0.007349
65735,0.003356
65736,0.005448
65737,0.000975
65738,0.000442
65739,0.003842
65740,0.004376
65741,0.004638
65742,0.000517
65743,0.098201
65744,0.060827
65745,0.065226
65746,0.015406
65747,0.003198
65748,0.007844
65750,0.002332
65751,0.10952
65752,0.006942
65753,0.004168
65754,0.010152
65755,0.001754
65756,0.005902
65757,0.007346
65759,0.132027
65760,0.001657
65761,0.002657
65763,0.008078
65764,0.001976
65767,0.02214
65769,0.002165
65771,0.00375
65772,0.000674
65773,0.001621
65774,0.006017
65775,0.000654
65776,0.002313
65777,0.003117
65778,0.042262
65779,0.000278
65781,0.011558
65782,0.002729
65783,0.000922
65784,0.006343
65785,0.004733
65786,0.005316
65787,0.000422
65788,0.006578
65791,0.001158
65792,0.003125
65797,0.351166
65798,0.007211
65799,0.016383
65800,0.754791
65801,0.005172
65802,0.003357
65803,0.100669
65804,0.000984
65806,0.002013
65807,0.001222
65808,0.005331
65809,0.001162
65810,0.066065
65811,0.138842
65812,0.002379
65813,0.001212
65814,0.015845
65815,0.030349
65817,0.003124
65818,0.002864
65819,0.00501
65820,0.004807
65821,0.000766
65823,0.011236
65825,0.001868
65826,0.002417
65827,0.039129
65828,0.026552
65829,0.012321
65833,0.004258
65834,0.007356
65836,0.004108
65838,0.003242
65840,0.000346
65841,0.047894
65843,0.01895
65844,0.004583
65848,0.028929
65850,0.010777
65851,0.000792
65853,0.000656
65855,0.779221
65856,0.024899
65859,0.002772
65860,0.00095
65861,0.013963
65863,0.001016
65864,0.00405
65865,0.001531
65866,0.203461
65867,0.018545
65868,0.002183
65869,0.003809
65870,0.002198
65871,0.001203
65872,0.000928
65874,0.011118
65876,0.001295
65879,0.318006
65880,0.001552
65881,0.006185
65883,0.057249
65885,5.3e-05
65886,0.00024
65888,0.10473
65889,0.419617
65890,0.012601
65893,0.006242
65894,0.001615
65895,0.003443
65899,0.004912
65900,0.001888
65901,0.00266
65902,0.002763
65903,0.002568
65904,0.0034
65905,0.001079
65906,0.301079
65907,0.309278
65908,0.004997
65909,0.001279
65910,0.003459
65911,0.060273
65913,0.003824
65915,0.757978
65916,0.20197
65920,0.000203
65922,0.014354
65924,0.033009
65927,0.005835
65928,0.007143
65929,0.048597
65930,0.004494
65932,0.034806
65933,0.044064
65934,0.154492
65937,0.006333
65940,0.001021
65942,0.001495
65946,0.001391
65948,0.010705
65949,0.002681
65952,0.00781
65953,0.02636
65954,0.001486
65955,0.001559
65957,0.001191
65958,0.000924
65959,0.000633
65961,0.000774
65963,0.743494
65964,0.00752
65966,0.005589
65967,0.000909
65968,0.001853
65969,0.006624
65971,0.028165
65972,0.000908
65973,0.009353
65974,0.012071
65975,0.000657
65976,0.004126
65978,0.058198
65979,0.005111
65981,0.045301
65982,0.005983
65983,0.018915
65984,0.002195
65985,0.020471
65986,0.000626
65987,0.000912
65989,0.000514
65991,0.037101
65992,0.000668
65993,0.00227
65994,0.017739
65997,0.010861
65998,7.6e-05
65999,0.001044
66000,0.000224
66002,0.003661
66003,0.00124
66005,0.002703
66006,0.011219
66007,0.410744
66008,0.107528
66011,0.026498
66013,0.004351
66014,0.00236
66015,0.009285
66017,0.003305
66018,0.001824
66019,0.016199
66021,0.002435
66022,0.002306
66023,0.004689
66024,0.005631
66026,0.00597
66027,0.00758
66029,0.014818
66031,0.207395
66032,0.008211
66033,0.0004
66034,0.005103
66035,0.401005
66036,0.000993
66037,0.041342
66038,0.011632
66039,0.003906
66040,0.277964
66041,0.000441
66043,0.000742
66044,0.000447
66046,0.000703
66048,0.004094
66050,0.004456
66051,0.035492
66052,0.000978
66054,0.003063
66055,0.011654
66057,0.051599
66058,0.023809
66059,0.002091
66060,0.011279
66061,0.008699
66062,0.012519
66063,0.002513
66064,0.011133
66065,0.004661
66067,0.001934
66068,0.341081
66069,0.270186
66070,0.087479
66072,0.055773
66074,0.00152
66076,0.001186
66077,0.006437
66079,0.00193
66080,0.005052
66081,0.002011
66082,0.004302
66083,0.00098
66087,0.009116
66088,0.006031
66089,0.001034
66090,0.00293
66091,0.338178
66094,0.008055
66095,0.004408
66096,0.011263
66097,0.310749
66098,0.353383
66099,0.014142
66101,0.001276
66102,0.000672
66103,0.000415
66104,0.001635
66105,0.004846
66106,0.03131
66107,0.044404
66108,0.085515
66109,0.005266
66110,0.773601
66111,0.002698
66112,0.005872
66113,0.715207
66114,0.015894
66115,0.299952
66116,0.00749
66118,0.000235
66119,0.004557
66120,0.001672
66122,0.008109
66123,0.000722
66126,0.002425
66127,0.001067
66130,0.001446
66132,0.00261
66133,0.002281
66134,0.003251
66135,0.001318
66136,0.003413
66137,0.009537
66138,0.006641
66139,0.015828
66140,0.017458
66141,0.001381
66143,0.014149
66144,0.003583
66145,0.014567
66147,0.002405
66149,0.004783
66150,0.003654
66151,0.001955
66152,0.028184
66153,0.00312
66155,0.009891
66156,0.010972
66157,0.007524
66158,0.000166
66159,0.006054
66161,0.004079
66163,0.207382
66164,0.001192
66166,0.003986
66167,0.006854
66168,0.001621
66169,0.006305
66170,0.008688
66171,0.008091
66172,0.414397
66174,0.207975
66177,0.002687
66178,0.000561
66180,0.019428
66182,0.008221
66183,0.010039
66184,0.003337
66186,0.022559
66188,0.015864
66189,0.002266
66191,0.000871
66192,0.002567
66193,0.000902
66194,0.003476
66196,0.005651
66200,0.183094
66201,0.000911
66202,0.015604
66203,0.805783
66204,0.004154
66206,0.009971
66208,0.008963
66210,0.008677
66211,0.009636
66212,0.095775
66213,0.003081
66214,0.138167
66215,0.023487
66217,0.012502
66218,0.013096
66219,0.339298
66221,0.007121
66223,0.000187
66224,0.001187
66225,0.003035
66226,0.056629
66227,0.004092
66228,0.023228
66229,0.066612
66231,0.007448
66232,0.004246
66233,0.005838
66234,0.019218
66237,0.000441
66238,0.011293
66240,0.066117
66241,0.000502
66242,0.044401
66243,0.004732
66244,0.008462
66245,0.019861
66246,0.003749
66247,0.005241
66249,0.003176
66250,0.001821
66253,0.003621
66254,0.009337
66255,0.053151
66259,0.004515
66260,0.002287
66261,0.007898
66262,0.000933
66263,0.0009
66264,0.003386
66265,0.001169
66267,0.001621
66268,0.000476
66272,0.001432
66273,0.019959
66274,0.010966
66276,0.001917
66277,0.015705
66278,0.001233
66279,0.005902
66280,0.001832
66281,0.144694
66282,0.004124
66283,0.025471
66287,0.008191
66288,0.003656
66289,0.038144
66291,0.003607
66292,0.081844
66293,0.01015
66294,0.003481
66295,0.133287
66296,0.00125
66298,0.008983
66299,0.001766
66300,0.001639
66301,0.000518
66303,0.012227
66304,0.03795
66305,0.021876
66309,0.001314
66311,0.017603
66312,0.001031
66313,0.008867
66314,0.00784
66315,0.047563
66316,0.001267
66317,0.007742
66318,0.019993
66319,0.001022
66320,0.007118
66325,0.002711
66326,0.001004
66328,0.002008
66329,0.002296
66331,0.005658
66332,0.00157
66333,0.009661
66334,0.003342
66335,0.006076
66336,0.00213
66338,0.001866
66340,0.016289
66342,0.009164
66343,0.006612
66344,0.004825
66345,0.005126
66346,0.00346
66347,0.009698
66348,0.000763
66349,0.002835
66351,0.064804
66352,0.045505
66353,0.00206
66354,0.000297
66355,0.000535
66356,0.01457
66358,0.005415
66359,0.000419
66360,0.002881
66361,0.002842
66362,0.009028
66363,0.006143
66364,0.018325
66367,0.007822
66370,0.003492
66372,0.0039
66374,0.002684
66375,0.319365
66376,0.00542
66377,0.000375
66378,0.002166
66379,0.000911
66381,0.001684
66383,0.003344
66384,0.002574
66386,0.000649
66387,0.006688
66388,0.013817
66389,0.002661
66390,0.000905
66391,0.003056
66392,0.002076
66393,0.004684
66394,0.009976
66395,0.00556
66396,0.000921
66398,0.019959
66399,0.00112
66402,0.018783
66403,0.002277
66404,0.00096
66405,0.000461
66410,0.157254
66414,0.021867
66417,0.010645
66418,0.004351
66419,0.002407
66420,0.69275
66421,0.001209
66424,0.001531
66425,0.000973
66426,0.00154
66427,0.001556
66429,0.000751
66430,0.001864
66431,0.000874
66432,0.002992
66433,0.000449
66435,0.000249
66436,0.000994
66437,0.001228
66438,0.08978
66440,0.001621
66442,0.012234
66443,0.001757
66444,0.000769
66445,0.004185
66446,0.00112
66447,0.000589
66448,0.003455
66449,0.003028
66450,0.001499
66451,0.017174
66452,0.002931
66453,0.000705
66454,0.015083
66455,0.010153
66456,0.003391
66457,0.002847
66459,0.002865
66460,0.017724
66461,0.00262
66462,0.001998
66466,0.000848
66467,0.000967
66468,0.001091
66470,0.00041
66471,0.0259
66472,0.000112
66473,0.01209
66475,0.001846
66476,0.034172
66477,0.006924
66478,0.014144
66479,0.009885
66480,0.097269
66481,0.044405
66482,0.009124
66483,0.19793
66485,0.027509
66486,0.011651
66488,0.008921
66490,0.003779
66491,0.002819
66492,0.234018
66495,0.000969
66499,0.000626
66500,0.002747
66501,0.339273
66502,0.003157
66504,0.001287
66506,0.001756
66507,0.001635
66508,0.002679
66509,0.003185
66511,0.000327
66512,0.000112
66513,0.007873
66514,0.00333
66515,0.036767
66516,0.002415
66517,0.003758
66518,0.002698
66519,0.004527
66525,0.001061
66527,0.027712
66528,0.042374
66529,0.004114
66530,0.010495
66531,0.001678
66532,0.129102
66533,0.005777
66534,0.000764
66535,0.006407
66537,0.003429
66539,0.001625
66540,0.004699
66541,0.001298
66542,0.371818
66544,0.000491
66545,0.005562
66546,0.000548
66547,0.006916
66549,0.012637
66551,0.005141
66553,0.004444
66555,0.005206
66556,0.069114
66557,0.006263
66558,0.006932
66560,0.000898
66561,0.163958
66562,0.020722
66563,0.195937
66564,0.003308
66565,0.134574
66566,0.00978
66567,0.001125
66568,0.001525
66569,0.008582
66571,0.000411
66572,0.004918
66573,0.002316
66574,0.000959
66575,0.006091
66576,0.000657
66577,0.003483
66578,0.026576
66580,0.03442
66581,0.001582
66582,0.000747
66583,0.015672
66584,0.002273
66587,0.004574
66588,0.002163
66589,0.00484
66590,0.001742
66591,0.002058
66592,0.035062
66593,0.009415
66594,0.139035
66597,0.002795
66599,0.000765
66600,0.001435
66602,0.001721
66603,0.001477
66604,0.000382
66605,0.000133
66606,0.010618
66607,0.040136
66608,0.54967
66609,0.24494
66610,0.012738
66611,0.001791
66612,0.073568
66613,0.015797
66614,0.018013
66615,0.001566
66616,0.001461
66617,0.016155
66618,0.010445
66620,0.006873
66622,0.022646
66624,0.000972
66625,0.002221
66626,0.046338
66627,0.00158
66628,0.000582
66629,0.000491
66630,0.112882
66631,0.002354
66633,0.00236
66635,0.000758
66636,0.006739
66638,0.005488
66639,9.7e-05
66640,0.000555
66641,0.003676
66642,0.013666
66643,0.059159
66645,0.097537
66646,0.000383
66647,0.007544
66648,0.013446
66650,0.011464
66654,0.001792
66655,0.003991
66656,0.016609
66658,0.001382
66659,0.005583
66660,0.000252
66661,0.001139
66662,0.000696
66663,0.007939
66667,0.011072
66668,0.008598
66670,0.001346
66671,0.001484
66672,0.001913
66673,0.002123
66675,0.005082
66676,0.004768
66678,0.003391
66679,0.001513
66680,0.042107
66681,0.015174
66682,0.000462
66683,0.00332
66684,0.0084
66687,0.0
66691,0.000937
66693,0.005739
66694,0.006054
66695,0.361229
66696,0.010124
66698,0.007363
66699,0.000355
66703,0.001176
66707,0.001456
66708,0.142896
66709,0.029974
66711,0.002349
66712,0.00172
66713,0.000478
66715,0.00378
66718,0.003309
67476,0.001781
67477,0.004559
67479,0.003449
67480,0.004138
67483,0.013053
67487,0.001141
67489,0.000797
67490,0.004979
67492,0.001479
67493,0.003345
67494,0.000698
67495,0.0015
67496,0.000421
67497,0.003429
67499,0.003174
67501,0.0021
67503,0.001525
67504,0.001883
67505,0.001774
67506,0.00051
67507,0.001447
67509,0.000261
67510,0.006782
67511,0.00662
67512,0.00314
67513,0.006249
67515,0.00959
67516,0.004685
67520,0.003634
67521,0.007482
67523,0.00256
67524,0.003098
67528,0.009522
67529,0.004027
67530,0.007893
67531,0.001119
67533,0.001276
67534,0.000543
67538,0.0024
67540,0.001889
67542,0.000473
67544,0.00035
67545,0.000613
67546,0.003354
67547,0.000224
67548,0.002961
67549,0.000836
67551,0.013531
67553,0.029566
67554,0.000691
67555,0.006203
67557,0.002475
67560,0.017565
67561,0.001473
67563,0.00737
67564,0.000529
67565,0.009192
67566,0.000558
67567,0.003666
67569,0.001815
67570,0.002971
67573,0.000619
67575,0.006161
67576,0.000953
67578,0.004472
67580,0.000997
67581,0.000331
67582,0.005231
67583,0.000759
67586,0.00042
67588,0.001254
67590,0.000172
67595,0.000491
67597,0.002314
67599,0.000244
67602,0.003873
67603,0.002099
67608,0.000947
67610,0.000501
67613,0.001414
67615,0.003919
67616,0.006498
67618,0.002892
67619,0.059156
67621,0.047734
67622,0.001077
67623,0.00677
67624,0.001997
67626,0.00296
67627,0.000272
67628,0.001789
67629,0.000625
67632,0.000665
67633,0.008923
67634,0.000624
67635,0.007028
67637,0.538546
67638,0.002497
67639,0.000455
67640,0.01208
67641,0.007907
67642,0.002874
67643,0.001108
67645,0.002132
67646,0.006629
67647,0.001634
67651,0.004477
67652,0.002719
67656,0.00037
67657,0.000531
67658,0.011074
67660,0.000596
67661,0.006825
67665,0.000484
67666,0.0003
67668,0.003687
67669,0.026144
67670,0.000481
67674,0.020839
67675,0.002676
67677,0.001609
67678,0.020015
67680,0.014704
67682,0.013862
67684,0.001007
67685,0.005184
67688,0.001397
67692,0.000258
67693,0.000648
67694,0.00302
67695,0.00701
67699,0.014323
67702,0.000569
67704,0.000996
67705,0.000612
67706,0.011031
67707,0.00406
67708,0.002692
67711,0.0025
67713,0.004558
67714,0.00072
67716,0.001516
67717,0.000376
67718,0.007739
67723,0.0003
67724,0.00315
67725,0.001329
67727,0.005654
67728,0.001392
67729,0.011246
67732,0.001282
67734,0.001244
67735,0.001062
67736,0.00052
67737,0.000998
67738,0.007201
67739,0.001206
67740,0.001136
67742,0.000186
67743,0.001013
67744,0.001705
67746,0.001644
67747,0.001927
67748,0.000456
67749,0.000575
67753,0.00089
67754,0.001116
67755,0.000588
67757,0.00111
67759,0.001621
67762,0.003074
67763,0.00528
67764,0.004682
67765,0.001445
67767,0.005498
67768,0.001215
67771,0.000482
67772,0.000276
67773,0.002797
67775,0.00092
67776,0.003553
67778,0.076361
67779,0.001219
67780,0.002753
67782,0.001252
67783,0.001169
67785,0.002814
67786,0.00721
67787,0.007322
67788,0.000503
67789,0.001968
67790,0.011351
67791,0.004242
67794,0.006811
67795,0.000203
67796,0.001546
67798,0.001815
67800,0.00418
67804,0.013184
67805,0.002497
67806,0.001395
67808,0.001375
67809,0.002395
67810,0.001036
67812,0.016299
67814,0.001025
67815,0.001581
67817,0.00162
67818,0.001709
67819,0.001333
67821,6.6e-05
67824,0.000447
67825,0.007496
67826,0.000273
67828,0.00231
67830,0.001344
67831,0.003398
67834,0.001266
67836,0.002814
67837,0.00629
67838,0.102412
67841,0.002185
67845,0.001777
67846,0.000664
67850,0.003355
67852,0.001604
67853,0.000188
67856,0.003985
67857,0.001741
67858,0.004382
67860,0.002029
67861,0.020251
67864,0.00285
67865,0.002569
67867,0.002224
67868,0.003024
67872,0.033889
67873,0.002164
67875,0.017045
67876,0.004374
67881,0.000483
67886,0.014002
67887,0.000145
67888,0.001215
67889,0.000924
67892,0.003848
67893,0.082499
67894,0.00115
67895,0.002827
67898,0.00395
67900,0.00113
67902,0.00194
67904,0.002007
67906,0.000667
67908,0.001305
67909,0.00377
67910,0.000922
67912,0.001869
67915,0.000546
67916,0.001034
67919,0.002515
67921,0.000522
67923,0.002743
67924,0.000789
67925,0.00159
67926,0.005321
67931,0.002017
67934,0.003384
67935,0.000564
67937,0.003416
67938,0.004898
67940,0.0003
67943,0.007652
67945,0.037268
67948,0.011235
67949,0.00209
67950,0.01025
67951,0.010827
67953,0.000562
67955,0.001895
67956,0.003937
67958,0.000589
67960,0.002991
67961,0.019449
67965,0.000349
67968,0.000353
67969,0.003307
67970,0.006807
67971,0.000939
67972,0.00054
67973,0.004106
67974,0.003641
67975,0.001135
67977,0.001531
67978,0.00258
67980,0.001564
67981,0.0008
67984,0.000194
67986,0.004911
67987,0.000357
67988,0.00022
67990,0.002575
67991,0.000347
67994,0.006604
67995,0.003254
67997,0.004822
68000,0.001524
68001,0.002168
68002,0.000256
68003,0.001324
68004,0.016315
68005,0.006783
68006,0.001347
68007,0.002612
68008,0.001871
68010,0.001339
68011,0.000889
68015,0.004386
68016,0.000401
68019,0.002508
68020,0.022555
68021,0.074032
68025,0.002226
68027,0.000996
68029,0.00397
68031,0.006031
68033,0.001007
68034,0.001405
68036,0.000559
68037,0.00307
68038,0.001186
68039,0.00017
68042,0.004287
68043,0.004483
68045,0.022496
68046,0.003885
68047,0.001417
68048,0.000492
68051,0.001364
68052,0.009284
68053,0.002337
68054,0.002409
68055,0.001655
68056,0.004955
68058,0.002456
68062,0.000402
68063,0.004507
68065,0.001871
68066,0.003013
68067,0.000892
68068,0.000144
68069,3.3e-05
68070,0.000579
68071,0.000442
68072,0.000867
68073,0.001216
68075,0.002338
68077,0.006683
68079,0.029268
68080,0.000221
68081,0.002223
68083,0.002711
68084,0.002614
68087,0.000278
68088,0.001435
68090,9.2e-05
68091,0.003238
68092,0.004407
68095,0.009136
68096,0.008825
68099,0.001304
68102,0.000134
68104,0.001544
68105,0.001302
68106,0.005242
68107,0.001531
68108,0.002621
68110,0.000872
68111,0.001714
68112,0.154239
68113,0.000375
68114,0.001954
68115,0.001525
68116,0.008563
68117,0.001079
68122,0.001302
68123,0.004852
68125,0.019854
68126,0.000901
68127,0.001035
68128,0.008535
68129,0.000323
68132,0.002336
68133,0.001367
68136,0.002347
68137,0.001459
68138,8.1e-05
68139,0.000917
68140,0.001042
68141,0.00079
68142,0.000107
68150,0.009729
68152,0.001246
68153,2.9e-05
68154,0.000548
68155,0.001048
68156,0.001186
68157,0.001029
68158,0.000703
68159,0.000575
68160,0.001875
68161,0.000358
68162,0.006021
68164,0.006614
68167,0.00713
68169,0.005165
68170,0.001374
68173,0.000551
68174,0.000797
68175,0.003364
68176,0.000503
68177,0.002525
68178,0.000899
68181,0.000899
68182,0.010187
68185,0.003635
68187,0.000292
68188,0.001615
68189,0.004734
68191,0.00113
68195,0.003518
68196,0.0019
68197,0.003846
68198,0.001693
68199,0.000595
68200,0.015805
68201,0.000124
68202,0.005925
68204,0.003585
68206,0.001916
68208,0.001408
68209,0.000402
68211,0.007422
68212,0.000352
68213,0.00412
68216,0.003398
68217,0.000487
68218,0.000291
68220,0.001494
68221,0.0017
68223,0.001391
68224,0.000644
68229,0.00077
68233,0.001809
68234,0.001278
68238,0.004935
68239,0.003711
68240,0.033155
68241,0.000178
68242,0.008863
68243,0.014696
68248,0.000985
68251,0.000705
68254,0.002634
68255,0.003354
68260,0.001731
68264,0.004554
68266,0.000621
68268,0.002801
68270,0.005013
68276,0.000477
68277,0.006303
68280,0.00316
68281,0.007394
68282,0.000505
68283,0.007788
68285,0.001111
68287,0.000774
68288,0.002157
68289,0.003098
68290,0.00022
68292,0.070263
68293,0.000752
68296,0.005136
68302,0.000483
68303,0.000427
68304,0.001364
68306,0.001834
68307,0.00074
68310,0.00191
68312,0.002845
68313,0.031208
68315,0.000675
68319,0.000246
68322,0.002052
68324,0.000547
68332,0.000261
68338,0.002879
68345,0.001974
68346,0.000333
68348,0.023648
68351,0.1232
68352,0.005645
68353,0.001697
68355,0.023533
68356,0.000523
68357,0.000347
68363,0.001725
68366,0.002505
68369,0.002442
68371,0.002671
68373,0.002099
68375,0.000889
68378,0.001664
68379,0.246551
68381,0.000785
68383,0.003608
68384,0.000832
68387,0.019335
68392,0.000783
68393,0.000717
68396,0.006641
70245,0.00087
70248,0.001338
70250,0.001493
70251,0.014744
70252,0.006513
70253,0.00583
70261,0.008874
70263,0.009871
70264,0.010514
70266,0.002192
70267,0.013366
70268,0.003795
70269,0.378146
70270,0.004115
70271,0.002966
70274,0.009744
70275,0.001621
70276,0.002721
70277,0.000954
70279,0.002573
70280,0.002819
70281,0.002122
70282,0.003327
70288,0.000934
70289,0.096827
70290,0.003187
70291,0.002233
70293,0.00451
70294,0.003774
70295,0.004397
70296,0.005615
70298,0.000528
70299,0.000643
70300,0.001179
70301,0.002069
70302,0.000605
70303,0.019186
70304,0.00192
70305,0.013662
70306,0.00068
70308,0.002477
70311,0.001472
70312,0.00176
70317,0.003821
70318,0.004067
70319,0.382871
70320,0.007933
70321,0.012795
70322,0.001611
70323,0.009029
70324,0.000214
70325,0.001954
70328,0.003725
70330,0.001136
70331,0.003119
70332,0.007115
70333,0.002167
70334,0.001594
70335,0.284829
70338,0.67238
70340,0.002002
70341,0.046515
70344,0.093852
70348,0.008445
70349,0.001225
70351,0.001336
70357,0.003351
70361,0.000359
70362,0.123605
70365,0.001302
70366,0.010171
70367,0.003537
70368,0.000426
70369,0.001915
70370,0.176967
70373,0.002702
70378,0.001069
70381,0.01059
70382,0.003778
70383,0.011242
70384,0.013619
70386,0.006756
70387,0.003929
70389,0.001037
70390,0.005332
70393,0.000513
70394,0.778447
70395,0.002189
70396,0.000669
70400,0.002583
70402,0.002301
70403,0.003823
70404,0.001463
70405,0.013412
70406,0.000864
70407,0.020819
70408,0.001606
70411,0.000998
70412,0.00177
70416,0.000293
70417,0.002014
70418,0.00296
70419,0.252363
70420,0.002301
70422,0.751622
70423,0.009169
70424,0.013419
70428,0.000236
70433,0.069819
70435,0.004429
70436,0.001681
70437,0.002332
70441,0.0039
70442,0.000566
70443,0.002415
